"peiid","pedon_id","siteiid","site_id","obs_date","utmzone","utmeasting","utmnorthing","x","y","datum","x_std","y_std","gpspositionalerror","describer","pedon_purpose","pedon_type","pedlabsampnum","labdatadescflag","elev_field","slope_field","aspect_field","plantassocnm","coverkind_1","bedrckdepth","bedrock_kind","bedrock_hardness","hillslope_pos","slope_position","shapeacross","shapedown","slopecomplex","drainagecl","geompos_hill","geompos_mntn","geompos_flats","slope_shape","classdate","classifier","class_type","taxonname","taxon_kind","series_status","part_size_class","tax_order","tax_suborder","tax_grtgroup","tax_subgroup","tax_edition","osdtypelocflag","tax_moistureclass","temp_class","tax_fam_other","psctopdepth","pscbotdepth","selection_method","ecositeid","ecositenm","ecositecorrdate","es_classifier","ochric.epipedon","argillic.horizon","slickensides","reduced.matrix","redox.concentrations","secondary.carbonates","gypsum.accumulations","densic.materials","cambic.horizon","mollic.epipedon","free.carbonates","salt.accumulations","paralithic.materials","paralithic.contact","lithologic.discontinuity","redox.depletions.with.chroma.2.or.less","calcic.horizon","abrupt.textural.change","petrocalcic.horizon","aquic.conditions","endosaturation","densic.contact","episaturation","albic.materials","surface_fgravel","surface_gravel","surface_cobbles","surface_stones","surface_boulders","surface_channers","surface_flagstones","surface_paragravel","surface_paracobbles","landform.string","pmkind","pmorigin"
596475,"P12TX4916109",600969,"P12TX4916109","2012-06-26 22:00:00",14,647291.46,3405172.8,-97.4608917236328,30.7704334259033,"NAD83",-97.4608972,30.7704333,NA,"Carlos J. Villarreal and Chance M. Robinson","soil survey inventory",NA,NA,0,177.5,1,350,NA,NA,NA,NA,NA,"Toeslope",NA,"Linear","Linear","simple",NA,"Base Slope",NA,"Talf","Linear / Linear","2014-08-12 22:00:00",NA,"taxadjunct","Houston Black","taxadjunct","established","fine","vertisols","usterts","haplusterts","chromic udic haplusterts",NA,0,"ustic","thermic","not used",NA,NA,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"alluvium & colluvium","mudstone"
596476,"S12TX4916110",600970,"S12TX4916110","2012-06-26 22:00:00",14,647250.3,3405229.78,-97.4613189697266,30.7709522247314,"NAD83",-97.4613194,30.7709528,NA,"Carlos J. Villarreal and Chance M. Robinson","soil survey inventory",NA,"S12TX4916110",0,177.399993896484,2,350,NA,NA,NA,NA,NA,"Toeslope","on lower third","Linear","Linear","simple",NA,"Base Slope",NA,"Talf","Linear / Linear","2012-09-17 22:00:00","Chance M. Robinson","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","oxyaquic hapluderts","eleventh edition",0,"udic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"alluvium & colluvium","mudstone"
596537,"P12TX4916141",601031,"P12TX4916141","2012-07-29 22:00:00",14,660663.21,3393192.53,-97.3230895996094,30.6606407165527,"NAD83",-97.3230889,30.6606417,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-07-29 22:00:00","Carlos J. Villarreal","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596538,"P12TX4916142",601032,"P12TX4916142","2012-07-29 22:00:00",14,660616.49,3393204.77,-97.3235702514648,30.6607570648193,"NAD83",-97.323575,30.6607583,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-09-24 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596539,"P12TX4916143",601033,"P12TX4916143","2012-07-29 22:00:00",14,660579.05,3393214.23,-97.3239593505859,30.6608467102051,"NAD83",-97.3239639,30.6608472,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-07-29 22:00:00","Carlos J. Villarreal","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596540,"S12TX4916144",601034,"S12TX4916144","2012-07-29 22:00:00",14,660536.86,3393225.76,-97.3244018554688,30.6609573364258,"NAD83",-97.3244028,30.6609583,NA,"Carlos J. Villarreal","soil survey inventory",NA,"S12TX4916144",0,156.800003051758,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2013-07-21 22:00:00","Chance M. Robinson","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596541,"P12TX4916145",601035,"P12TX4916145","2012-07-29 22:00:00",14,660493.88,3393237.09,-97.3248519897461,30.6610641479492,"NAD83",-97.32485,30.6610639,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2013-07-21 22:00:00","Chance M. Robinson","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596542,"P12TX4916146",601036,"P12TX4916146","2012-07-29 22:00:00",14,660452.93,3393247.18,-97.3252716064453,30.6611614227295,"NAD83",-97.325275,30.6611611,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2013-07-21 22:00:00","Chance M. Robinson","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596543,"P12TX4916147",601037,"P12TX4916147","2012-07-29 22:00:00",14,660409.6,3393256.68,-97.3257217407227,30.6612529754639,"NAD83",-97.325725,30.6612528,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-07-29 22:00:00","Carlos J. Villarreal","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596544,"P12TX4916148",601038,"P12TX4916148","2012-07-29 22:00:00",14,660367.46,3393264.99,-97.3261642456055,30.6613330841064,"NAD83",-97.3261639,30.6613333,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-07-29 22:00:00","Carlos J. Villarreal","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596545,"P12TX4916149",601039,"P12TX4916149","2012-07-29 22:00:00",14,660327.7,3393274.49,-97.3265762329102,30.6614246368408,"NAD83",-97.3265778,30.661425,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,157,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-07-29 22:00:00","Carlos J. Villarreal","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596546,"P12TX4916150",601040,"P12TX4916150","2012-07-29 22:00:00",14,660293.76,3393291.94,-97.3269271850586,30.661584854126,"NAD83",-97.3269278,30.6615861,NA,"Carlos J. Villarreal","soil survey inventory",NA,NA,0,155.5,2,320,NA,NA,NA,NA,NA,"Toeslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-09-24 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"residuum","mudstone"
596547,"P12TX4916151",601041,"P12TX4916151","2012-07-29 22:00:00",14,656601.27,3389834.24,-97.3659820556641,30.6308898925781,"NAD83",-97.3659806,30.6308889,NA,"Carlos J. Villarreal",NA,NA,NA,0,176,1,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,0,0,0,0,0,0,"ridge","alluvium & residuum","mudstone"
596548,"P12TX4916152",601042,"P12TX4916152","2012-07-29 22:00:00",14,656600.35,3389809.66,-97.3659896850586,30.6306667327881,"NAD83",-97.3659944,30.6306667,NA,"Carlos J. Villarreal",NA,NA,NA,0,176.199996948242,1,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25,0,0,0,0,0,0,0,"ridge","alluvium & residuum","mudstone"
596549,"P12TX4916153",601043,"P12TX4916153","2012-07-29 22:00:00",14,656613.37,3389793.09,-97.3658599853516,30.6305160522461,"NAD83",-97.3658611,30.6305167,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation",NA,0,176.5,2,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25,0,0,0,0,0,0,0,"ridge & ridge","alluvium & residuum","mudstone"
596550,"P12TX4916154",601044,"P12TX4916154","2012-07-29 22:00:00",14,656620.28,3389772.83,-97.3657913208008,30.6303329467773,"NAD83",-97.3657917,30.6303333,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation",NA,0,176.699996948242,2,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,30,0,0,0,0,0,0,0,"ridge & ridge","alluvium & residuum","mudstone"
596551,"P12TX4916155",601045,"P12TX4916155","2012-07-29 22:00:00",14,656625.15,3389748.48,-97.3657455444336,30.6301116943359,"NAD83",-97.3657444,30.6301111,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation",NA,0,177,2,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,0,0,0,0,0,0,"ridge & ridge","alluvium & residuum","mudstone"
596552,"P12TX4916156",601046,"P12TX4916156","2012-07-29 22:00:00",14,656632.94,3389723.64,-97.3656616210938,30.6298866271973,"NAD83",-97.3656667,30.6298861,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation",NA,0,177.399993896484,3,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,40,0,0,0,0,0,0,0,"ridge & ridge","alluvium & residuum","mudstone"
596553,"S12TX4916157",601047,"S12TX4916157","2012-07-29 22:00:00",14,656646.57,3389697.83,-97.3655242919922,30.6296520233154,"NAD83",-97.3655278,30.6296528,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation","S12TX4916157",0,177.699996948242,3,340,NA,NA,NA,"Mudstone",NA,"Footslope","on middle third","Linear","Convex","simple",NA,"Base Slope",NA,NA,"Linear / Convex","2012-07-29 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","calcic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,30,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596554,"P12TX4916158",601048,"P12TX4916158","2012-07-29 22:00:00",14,656658.75,3389681.76,-97.3654022216797,30.6295051574707,"NAD83",-97.3654056,30.6295056,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation",NA,0,178.199996948242,3,340,NA,NA,NA,"Mudstone",NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","calcic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,38,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596555,"P12TX4916159",601049,"P12TX4916159","2012-07-29 22:00:00",14,656674.33,3389659.85,-97.3652420043945,30.6293048858643,"NAD83",-97.3652444,30.6293056,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation",NA,0,178.5,2,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic calciusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25,0,0,0,0,0,0,0,"ridge & ridge","alluvium & residuum","mudstone"
596556,"P12TX4916160",601050,"P12TX4916160","2012-07-29 22:00:00",14,656688.45,3389640.86,-97.3650970458984,30.6291332244873,"NAD83",-97.3651,30.6291333,NA,"Carlos J. Villarreal","soil survey inventory","undefined observation",NA,0,179,2,340,NA,NA,NA,NA,NA,"Footslope","on middle third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-08-22 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","inceptisols","ustepts","haplustepts","udertic haplustepts","eleventh edition",0,"ustic","thermic","not used",25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,50,0,0,0,0,0,0,0,"ridge & ridge","alluvium & residuum","mudstone"
596577,"P12TX3316181",601071,"P12TX3316181","2012-07-29 22:00:00",14,675261.17,3407883.64,-97.1682815551758,30.7910823822021,"NAD83",-97.1682833,30.7910833,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,139.399993896484,8,30,NA,NA,NA,NA,NA,"Backslope","on middle third","Linear","Linear","simple",NA,"Side Slope",NA,NA,"Linear / Linear","2013-07-21 22:00:00","Chance M. Robinson","family","Vertel","family",NA,"very-fine","vertisols","usterts","haplusterts","leptic udic haplusterts","twelfth edition",0,"ustic","thermic","not used",25,60,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,30,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596578,"P12TX3316182",601072,"P12TX3316182","2012-07-29 22:00:00",14,675266.61,3407850.67,-97.1682281494141,30.7907848358154,"NAD83",-97.1682333,30.7907861,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,140.199996948242,8,30,NA,NA,NA,NA,NA,"Backslope","on middle third","Linear","Linear","simple",NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-25 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,30,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,40,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596579,"P12TX3316183",601073,"P12TX3316183","2012-07-29 22:00:00",14,675274.76,3407810.37,-97.1681518554688,30.7904224395752,"NAD83",-97.1681528,30.7904222,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,141.300003051758,9,30,NA,NA,NA,NA,NA,"Backslope","on upper third","Linear","Linear","simple",NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-25 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,28,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,20,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596580,"P12TX3316184",601074,"P12TX3316184","2012-07-29 22:00:00",14,675279.52,3407757.19,-97.1681137084961,30.7899417877197,"NAD83",-97.1681139,30.7899417,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,143.300003051758,8,30,NA,NA,NA,NA,NA,"Backslope","on upper third","Linear","Linear","simple",NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-25 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596581,"S12TX3316185",601075,"S12TX3316185","2012-07-29 22:00:00",14,675299.37,3407720.68,-97.1679077148438,30.789608001709,"NAD83",-97.1679111,30.7896083,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,"S12TX3316185",0,144.5,8,90,NA,NA,189,"Mudstone",NA,"Backslope","on upper third","Linear","Convex","simple",NA,"Side Slope",NA,NA,"Linear / Convex","2012-09-25 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,35,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596582,"P12TX3316186",601076,"P12TX3316186","2012-07-29 22:00:00",14,675305.72,3407669.88,-97.167854309082,30.7891502380371,"NAD83",-97.1678556,30.78915,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,146.399993896484,7,110,NA,NA,NA,NA,NA,"Backslope","on middle third","Linear","Linear","simple",NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-25 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,25,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596583,"P12TX3316187",601077,"P12TX3316187","2012-07-29 22:00:00",14,675325.56,3407623.05,-97.1676559448242,30.788724899292,"NAD83",-97.1676556,30.788725,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,145.899993896484,9,110,NA,NA,NA,NA,NA,"Backslope","on middle third","Linear","Linear","simple",NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-25 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,40,0,0,0,0,0,0,0,"ridge","alluvium & residuum","NA & claystone"
